,State,Code,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019
817,Iowa,IA,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
818,Iowa,IA,0,0,0,1,0,1,1,1,0,2,1,1,0,0,0,1,5,4,1,1
819,Iowa,IA,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,2,2
820,Iowa,IA,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
821,Iowa,IA,0,0,0,0,0,2,0,0,0,0,1,0,2,1,0,0,2,1,1,2
822,Iowa,IA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
823,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,Iowa,IA,1,2,1,1,3,5,5,6,10,10,10,13,12,17,6,14,12,16,8,17
825,Iowa,IA,1,1,0,0,1,1,0,2,5,1,0,1,3,2,6,5,4,0,1,4
826,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
827,Iowa,IA,0,0,1,0,0,0,1,1,1,3,0,0,1,1,2,4,2,3,4,7
828,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3
829,Iowa,IA,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,2
830,Iowa,IA,0,0,0,1,1,1,2,1,2,1,1,0,2,7,0,9,5,3,2,4
831,Iowa,IA,1,1,2,1,0,0,0,1,0,1,0,2,0,5,4,2,1,1,2,1
832,Iowa,IA,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,2,1
833,Iowa,IA,0,0,3,4,2,3,7,5,7,8,5,12,9,29,17,27,22,36,33,30
834,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
835,Iowa,IA,1,0,0,1,3,1,3,7,1,2,2,3,4,1,1,2,4,3,3,1
836,Iowa,IA,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,0,1
837,Iowa,IA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
838,Iowa,IA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,Iowa,IA,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
840,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
841,Iowa,IA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
842,Iowa,IA,0,0,0,0,0,0,2,1,1,0,1,0,1,1,1,0,0,0,1,0
843,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
844,Iowa,IA,0,0,1,2,0,0,0,0,1,0,0,1,1,3,1,0,1,1,0,1
845,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,Iowa,IA,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,2,4
847,Iowa,IA,0,0,0,0,0,0,3,2,1,0,0,0,0,1,0,1,0,1,0,1
848,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
850,Iowa,IA,0,5,2,0,3,1,2,8,6,3,2,0,1,5,2,1,3,0,3,3
851,Iowa,IA,1,0,1,1,0,2,1,3,1,3,4,4,3,12,10,8,6,7,4,6
852,Iowa,IA,1,1,1,1,0,1,2,2,0,1,1,0,1,1,3,0,1,2,2,0
853,Iowa,IA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3,2,1,4,4
854,Iowa,IA,2,2,3,4,6,13,11,28,16,25,24,13,26,40,42,66,38,43,58,57
855,Iowa,IA,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,3,1,4,2,1
856,Iowa,IA,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1
857,Iowa,IA,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
858,Iowa,IA,0,1,0,2,0,0,0,2,2,2,0,0,1,0,2,2,0,0,4,1
859,Iowa,IA,7,2,2,6,1,5,10,10,5,8,8,10,13,15,19,39,42,33,47,40
860,Iowa,IA,0,0,0,0,0,0,2,2,3,1,0,0,3,0,1,1,0,0,0,2
861,Iowa,IA,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
862,Iowa,IA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,Iowa,IA,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,0,0,0
864,Iowa,IA,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,4,0,0,1,4
865,Iowa,IA,1,0,2,1,0,1,0,2,0,0,0,1,4,4,9,6,3,1,2,4
866,Iowa,IA,0,0,2,2,0,1,1,1,1,0,0,0,2,1,0,5,2,2,2,0
867,Iowa,IA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
868,Iowa,IA,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
869,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,Iowa,IA,1,0,0,1,0,0,0,2,0,0,0,0,1,1,1,1,0,0,2,0
871,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
872,Iowa,IA,1,2,3,3,6,9,2,4,5,4,2,1,7,8,11,11,7,2,7,3
873,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
875,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
876,Iowa,IA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,Iowa,IA,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
878,Iowa,IA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
879,Iowa,IA,1,1,2,0,2,7,8,4,7,6,4,3,10,8,18,17,14,21,11,22
880,Iowa,IA,1,0,0,0,0,0,2,1,1,0,1,0,0,1,0,1,0,3,2,0
881,Iowa,IA,0,0,0,0,0,1,0,0,0,2,1,0,1,2,2,0,1,0,1,3
882,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
883,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,Iowa,IA,2,4,5,6,2,5,6,2,7,6,3,3,11,12,13,14,8,14,11,9
885,Iowa,IA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
886,Iowa,IA,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,1,0,0
887,Iowa,IA,1,1,3,5,3,4,0,2,1,2,0,1,2,3,2,3,5,5,1,3
888,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
889,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
891,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
892,Iowa,IA,1,1,2,0,1,0,1,1,0,0,0,1,2,2,0,3,2,0,1,6
893,Iowa,IA,1,0,0,0,1,0,1,1,1,2,0,2,0,0,0,1,4,0,2,6
894,Iowa,IA,0,0,0,0,0,0,0,2,0,0,1,0,1,3,2,4,5,0,3,1
895,Iowa,IA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
896,Iowa,IA,3,0,0,2,0,2,0,2,0,0,0,0,2,3,0,1,1,2,5,2
897,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1
898,Iowa,IA,1,0,0,2,1,3,1,3,7,2,5,6,8,13,4,6,7,8,9,10
899,Iowa,IA,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,1
900,Iowa,IA,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1
901,Iowa,IA,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0
902,Iowa,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
904,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
905,Kansas,KS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,Kansas,KS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
907,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
908,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
909,Kansas,KS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,Kansas,KS,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
911,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
912,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,Kansas,KS,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
914,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
918,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
919,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
921,Kansas,KS,1,0,0,0,0,0,0,0,0,1,0,0,2,1,2,1,0,2,2,1
922,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
924,Kansas,KS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,Kansas,KS,2,0,4,1,0,0,0,0,0,4,1,2,3,6,2,0,1,1,2,0
926,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,Kansas,KS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
929,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
931,Kansas,KS,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1,1
932,Kansas,KS,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
933,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
934,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
938,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
940,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
943,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
944,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
946,Kansas,KS,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
947,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,Kansas,KS,0,0,1,0,0,1,2,3,4,7,5,3,5,7,3,5,7,5,6,4
949,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
951,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,Kansas,KS,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,3
953,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,Kansas,KS,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,1,1,3,1,2
955,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
957,Kansas,KS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0
959,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
960,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
961,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
962,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Kansas,KS,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
964,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,Kansas,KS,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0
966,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
967,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
969,Kansas,KS,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
970,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,Kansas,KS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
973,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
974,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
975,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,Kansas,KS,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
978,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
979,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,Kansas,KS,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,2,2,0,3
981,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,Kansas,KS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
983,Kansas,KS,0,0,0,0,1,0,0,0,1,1,2,0,0,1,1,0,0,1,0,2
984,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
985,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
987,Kansas,KS,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
988,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,Kansas,KS,2,0,0,0,0,0,0,0,3,0,0,3,2,5,3,6,5,6,1,4
990,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,Kansas,KS,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,2,0,3,1
992,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,Kansas,KS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
996,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
999,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1002,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,Kansas,KS,0,0,0,0,0,0,0,2,1,0,0,1,0,2,2,3,3,2,0,2
1008,Kansas,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1009,Kentucky,KY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1010,Kentucky,KY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1011,Kentucky,KY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1012,Kentucky,KY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1013,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
1014,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,1,0
1017,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1019,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1020,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1021,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1023,Kentucky,KY,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1024,Kentucky,KY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,Kentucky,KY,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1028,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1029,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,0,0,0,0
1030,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
1031,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,Kentucky,KY,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1033,Kentucky,KY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1034,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,Kentucky,KY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1039,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,Kentucky,KY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1042,Kentucky,KY,0,1,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1043,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,Kentucky,KY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1045,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1046,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,Kentucky,KY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1050,Kentucky,KY,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,Kentucky,KY,1,1,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
1052,Kentucky,KY,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1053,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1054,Kentucky,KY,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1055,Kentucky,KY,1,4,3,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1056,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
1059,Kentucky,KY,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1060,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1061,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1064,Kentucky,KY,1,4,1,2,5,0,3,2,0,0,2,1,0,2,3,2,5,0,1,0
1065,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1066,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1067,Kentucky,KY,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0
1068,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1070,Kentucky,KY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0
1072,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1073,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1076,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1078,Kentucky,KY,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1079,Kentucky,KY,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1080,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,Kentucky,KY,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1082,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
1083,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,Kentucky,KY,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2
1085,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1086,Kentucky,KY,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,Kentucky,KY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1088,Kentucky,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,Kentucky,KY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,Kentucky,KY,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0
